lead_id,hubspot_id,hubspot_name,archived,confidence,rule,name_similarity,evidence,conflicts,hubspot_values
L0000158,346322657997,Mosaic Hair Studio & Blowout Bar,False,55,shared_identifier,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""mosaic hair studio blowout bar"", ""hubspot"": ""mosaic hair studio blowout bar""}, {""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""mosaichairstudio.com""], ""hubspot"": [""mosaichairstudio.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14078963241"", ""hubspot"": ""+14078963241""}, {""code"": ""SAME_URL_PATH"", ""field"": ""website"", ""prospect"": [""https://mosaichairstudio.com"", ""https://mosaichairstudio.com/locations/ivanhoe/%3Futm_source%3DGMB%26utm_medium%3DIvanhoe%26utm_campaign%3DWebsite%26utm_id%3DLocal%2BSEO""], ""hubspot"": [""https://mosaichairstudio.com"", ""https://mosaichairstudio.com/locations/ivanhoe/%3Futm_source%3DGMB%26utm_medium%3DIvanhoe%26utm_campaign%3DWebsite%26utm_id%3DLocal%2BSEO""]}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:30.787Z"", ""domain"": ""mosaichairstudio.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:46.565Z"", ""hs_object_id"": ""346322657997"", ""name"": ""Mosaic Hair Studio & Blowout Bar"", ""phone"": ""+1 407-896-3241"", ""state"": null, ""website"": ""https://mosaichairstudio.com/locations/ivanhoe/%3Futm_source%3DGMB%26utm_medium%3DIvanhoe%26utm_campaign%3DWebsite%26utm_id%3DLocal%2BSEO"", ""zip"": null}"
L0000158,346367196900,Mosaic Hair Studio & Blowout Bar Milk District,False,55,shared_identifier,0.8108,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""mosaichairstudio.com""], ""hubspot"": [""mosaichairstudio.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14078963241"", ""hubspot"": ""+13213527386""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:31.416Z"", ""domain"": ""mosaichairstudio.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:46.576Z"", ""hs_object_id"": ""346367196900"", ""name"": ""Mosaic Hair Studio & Blowout Bar Milk District"", ""phone"": ""+1 321-352-7386"", ""state"": null, ""website"": ""https://mosaichairstudio.com/locations/milk-district/%3Futm_source%3DGMB%26utm_medium%3DMilk_District%26utm_campaign%3DWebsite%26utm_id%3DLocal%2BSEO"", ""zip"": null}"
L0000159,346260793026,Salon Dulay - Dr. Phillips,False,55,shared_identifier,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""salon dulay dr phillips"", ""hubspot"": ""salon dulay dr phillips""}, {""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""booking.salondulay.com"", ""salondulay.com""], ""hubspot"": [""salondulay.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14074479898"", ""hubspot"": ""+14074479898""}, {""code"": ""SAME_URL_PATH"", ""field"": ""website"", ""prospect"": [""https://salondulay.com/orlando-doctor-phillips""], ""hubspot"": [""https://salondulay.com/orlando-doctor-phillips""]}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:39.288Z"", ""domain"": ""salondulay.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:55.863Z"", ""hs_object_id"": ""346260793026"", ""name"": ""Salon Dulay - Dr. Phillips"", ""phone"": ""+1 407-447-9898"", ""state"": null, ""website"": ""https://salondulay.com/orlando-doctor-phillips/"", ""zip"": null}"
L0000159,346367196907,Salon Dulay - Mills 50 District,False,55,shared_identifier,0.6538,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""booking.salondulay.com"", ""salondulay.com""], ""hubspot"": [""salondulay.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14074479898"", ""hubspot"": ""+14079855243""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:51:06.215Z"", ""domain"": ""salondulay.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:55:50.454Z"", ""hs_object_id"": ""346367196907"", ""name"": ""Salon Dulay - Mills 50 District"", ""phone"": ""+1 407-985-5243"", ""state"": null, ""website"": ""https://salondulay.com/orlando/"", ""zip"": null}"
L0000163,346264440506,Edro's Salon,False,55,shared_identifier,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""edro s salon"", ""hubspot"": ""edro s salon""}, {""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""instagram.com""], ""hubspot"": [""instagram.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14073512413"", ""hubspot"": ""+14073512413""}, {""code"": ""SAME_URL_PATH"", ""field"": ""website"", ""prospect"": [""http://instagram.com/edros.salon""], ""hubspot"": [""http://instagram.com/edros.salon""]}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:39.418Z"", ""domain"": ""instagram.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:55.877Z"", ""hs_object_id"": ""346264440506"", ""name"": ""Edro's Salon"", ""phone"": ""+1 407-351-2413"", ""state"": null, ""website"": ""http://instagram.com/edros.salon"", ""zip"": null}"
L0000163,342025333453,Instagram,False,0,NO_CREDIBLE_MATCH,0.1905,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""instagram.com""], ""hubspot"": [""instagram.com""]}]",[],"{""address"": null, ""address2"": null, ""city"": null, ""country"": null, ""createdate"": ""2026-08-25T19:09:21.578Z"", ""domain"": ""instagram.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-01T12:05:10.100Z"", ""hs_object_id"": ""342025333453"", ""name"": ""Instagram"", ""phone"": null, ""state"": null, ""website"": ""instagram.com"", ""zip"": null}"
L0000163,346292388564,Patty Serna Hair Salon,False,0,NO_CREDIBLE_MATCH,0.4706,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""instagram.com""], ""hubspot"": [""instagram.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14073512413"", ""hubspot"": ""+14073047654""}]","[""POSSIBLE_RELATED_LOCATION""]","{""address"": null, ""address2"": null, ""city"": ""Altamonte Springs"", ""country"": null, ""createdate"": ""2026-09-12T22:50:09.550Z"", ""domain"": ""instagram.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:15.027Z"", ""hs_object_id"": ""346292388564"", ""name"": ""Patty Serna Hair Salon"", ""phone"": ""+1 407-304-7654"", ""state"": null, ""website"": ""https://www.instagram.com/pattysernabeautysalon/"", ""zip"": null}"
L0000163,346299462385,Hair Galleria,False,0,NO_CREDIBLE_MATCH,0.32,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""instagram.com""], ""hubspot"": [""instagram.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14073512413"", ""hubspot"": ""+14072370319""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:22.154Z"", ""domain"": ""instagram.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:25.314Z"", ""hs_object_id"": ""346299462385"", ""name"": ""Hair Galleria"", ""phone"": ""+1 407-237-0319"", ""state"": null, ""website"": ""https://www.instagram.com/hairgalleria_orlando/"", ""zip"": null}"
L0000163,346433476320,444 Barber Studios,False,0,NO_CREDIBLE_MATCH,0.3333,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""instagram.com""], ""hubspot"": [""instagram.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14073512413"", ""hubspot"": ""+14075428111""}]","[""POSSIBLE_RELATED_LOCATION""]","{""address"": null, ""address2"": null, ""city"": ""Oviedo"", ""country"": null, ""createdate"": ""2026-09-12T22:50:58.173Z"", ""domain"": ""instagram.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:14.469Z"", ""hs_object_id"": ""346433476320"", ""name"": ""444 Barber Studios"", ""phone"": ""+1 407-542-8111"", ""state"": null, ""website"": ""https://www.instagram.com/444barberstudios%3Figsh%3DMWZsYmg1cXR3emMzag%253D%253D%26utm_source%3Dqr"", ""zip"": null}"
L0000167,346447478463,Enyermy studio pro Orlando,False,55,shared_identifier,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""enyermy studio pro orlando"", ""hubspot"": ""enyermy studio pro orlando""}, {""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""app.squareup.com"", ""book.squareup.com""], ""hubspot"": [""book.squareup.com""]}, {""code"": ""SHARED_PHONE"", ""field"": ""phone"", ""prospect"": ""+17278779107"", ""hubspot"": ""+17278779107""}, {""code"": ""SAME_URL_PATH"", ""field"": ""website"", ""prospect"": [""https://book.squareup.com/appointments/vj0fsnz60g8n1d/location/L1C7496RDCGTG/services""], ""hubspot"": [""https://book.squareup.com/appointments/vj0fsnz60g8n1d/location/L1C7496RDCGTG/services""]}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:57.416Z"", ""domain"": ""book.squareup.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:14.082Z"", ""hs_object_id"": ""346447478463"", ""name"": ""Enyermy studio pro Orlando"", ""phone"": ""+1 727-877-9107"", ""state"": null, ""website"": ""https://book.squareup.com/appointments/vj0fsnz60g8n1d/location/L1C7496RDCGTG/services"", ""zip"": null}"
L0000167,346449262300,Enyermy Studio Pro Waterford Lakes,False,55,shared_identifier,0.7667,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""app.squareup.com"", ""book.squareup.com""], ""hubspot"": [""book.squareup.com""]}, {""code"": ""SHARED_PHONE"", ""field"": ""phone"", ""prospect"": ""+17278779107"", ""hubspot"": ""+17278779107""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:48.245Z"", ""domain"": ""book.squareup.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:04.530Z"", ""hs_object_id"": ""346449262300"", ""name"": ""Enyermy Studio Pro Waterford Lakes"", ""phone"": ""+1 727-877-9107"", ""state"": null, ""website"": ""https://book.squareup.com/appointments/8thjvgf0dvy73t/location/L57WNWAWEV0DT/services"", ""zip"": null}"
L0000188,346406574826,Royalty Braids & Weave,False,55,phone_only,0.9091,"[{""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+16895884601"", ""hubspot"": ""+16895884601""}]",[],"{""address"": null, ""address2"": null, ""city"": null, ""country"": null, ""createdate"": ""2026-09-12T22:54:05.537Z"", ""domain"": null, ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T23:18:10.816Z"", ""hs_object_id"": ""346406574826"", ""name"": ""Royalty Braids & Weave"", ""phone"": ""689-588-4601"", ""state"": null, ""website"": null, ""zip"": null}"
L0000197,346433476316,Grove Salon,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""grove salon"", ""hubspot"": ""grove salon""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""grovesalons.com""], ""hubspot"": [""grovesalons.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14078663322"", ""hubspot"": ""+14078663322""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:38.233Z"", ""domain"": ""grovesalons.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:56.158Z"", ""hs_object_id"": ""346433476316"", ""name"": ""Grove Salon"", ""phone"": ""+1 407-866-3322"", ""state"": null, ""website"": ""https://www.grovesalons.com/"", ""zip"": null}"
L0000235,346322657996,"Pigtails & Crewcuts: Haircuts for Kids - Orlando - Dr. Phillips, FL",False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""pigtails crewcuts haircuts for kids orlando dr phillips fl"", ""hubspot"": ""pigtails crewcuts haircuts for kids orlando dr phillips fl""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""mytime.com"", ""pigtailsandcrewcuts.com""], ""hubspot"": [""pigtailsandcrewcuts.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14073511017"", ""hubspot"": ""+14073511017""}, {""code"": ""SAME_URL_PATH"", ""field"": ""website"", ""prospect"": [""https://pigtailsandcrewcuts.com/location/drphillips/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dgmb_listing""], ""hubspot"": [""https://pigtailsandcrewcuts.com/location/drphillips/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dgmb_listing""]}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:10.893Z"", ""domain"": ""pigtailsandcrewcuts.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:14.859Z"", ""hs_object_id"": ""346322657996"", ""name"": ""Pigtails & Crewcuts: Haircuts for Kids - Orlando - Dr. Phillips, FL"", ""phone"": ""+1 407-351-1017"", ""state"": null, ""website"": ""https://pigtailsandcrewcuts.com/location/drphillips/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dgmb_listing"", ""zip"": null}"
L0000236,346433476325,Vitality Wellness Spa LLC,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""vitality wellness spa"", ""hubspot"": ""vitality wellness spa""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""fresha.com"", ""vitalitywellnessspaorl.com""], ""hubspot"": [""vitalitywellnessspaorl.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14074404420"", ""hubspot"": ""+14074404420""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:51:07.410Z"", ""domain"": ""vitalitywellnessspaorl.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:25.427Z"", ""hs_object_id"": ""346433476325"", ""name"": ""Vitality Wellness Spa LLC"", ""phone"": ""+1 407-440-4420"", ""state"": null, ""website"": ""https://www.vitalitywellnessspaorl.com/"", ""zip"": null}"
L0000236,346303052531,Hair In Motion of New York - MetroWest,False,0,NO_CREDIBLE_MATCH,0.2456,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""fresha.com"", ""vitalitywellnessspaorl.com""], ""hubspot"": [""fresha.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14074404420"", ""hubspot"": ""+14077048300""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:47.523Z"", ""domain"": ""fresha.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:03.912Z"", ""hs_object_id"": ""346303052531"", ""name"": ""Hair In Motion of New York - MetroWest"", ""phone"": ""+1 407-704-8300"", ""state"": null, ""website"": ""https://www.fresha.com/providers/15354"", ""zip"": null}"
L0000248,346367196901,Perla's Nails,False,55,shared_identifier,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""perla s nails"", ""hubspot"": ""perla s nails""}, {""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""perlasnailsfl.glossgenius.com""], ""hubspot"": [""perlasnailsfl.glossgenius.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+13213527904"", ""hubspot"": ""+13213527904""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:31.580Z"", ""domain"": ""perlasnailsfl.glossgenius.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:45.721Z"", ""hs_object_id"": ""346367196901"", ""name"": ""Perla's Nails"", ""phone"": ""+1 321-352-7904"", ""state"": null, ""website"": ""https://perlasnailsfl.glossgenius.com/"", ""zip"": null}"
L0000255,346260793026,Salon Dulay - Dr. Phillips,False,55,shared_identifier,0.65,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""booking.salondulay.com"", ""salondulay.com""], ""hubspot"": [""salondulay.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14078760015"", ""hubspot"": ""+14074479898""}]","[""POSSIBLE_RELATED_LOCATION""]","{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:39.288Z"", ""domain"": ""salondulay.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:55.863Z"", ""hs_object_id"": ""346260793026"", ""name"": ""Salon Dulay - Dr. Phillips"", ""phone"": ""+1 407-447-9898"", ""state"": null, ""website"": ""https://salondulay.com/orlando-doctor-phillips/"", ""zip"": null}"
L0000255,346367196907,Salon Dulay - Mills 50 District,False,55,shared_identifier,0.5652,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""booking.salondulay.com"", ""salondulay.com""], ""hubspot"": [""salondulay.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14078760015"", ""hubspot"": ""+14079855243""}]","[""POSSIBLE_RELATED_LOCATION""]","{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:51:06.215Z"", ""domain"": ""salondulay.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:55:50.454Z"", ""hs_object_id"": ""346367196907"", ""name"": ""Salon Dulay - Mills 50 District"", ""phone"": ""+1 407-985-5243"", ""state"": null, ""website"": ""https://salondulay.com/orlando/"", ""zip"": null}"
L0000264,346356522740,Salon Ciseaux,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""salon ciseaux"", ""hubspot"": ""salon ciseaux""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""bestorlandosalon.com""], ""hubspot"": [""bestorlandosalon.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14078655881"", ""hubspot"": ""+14078655881""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Winter Park"", ""country"": null, ""createdate"": ""2026-09-12T22:50:47.949Z"", ""domain"": ""bestorlandosalon.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:03.674Z"", ""hs_object_id"": ""346356522740"", ""name"": ""Salon Ciseaux"", ""phone"": ""+1 407-865-5881"", ""state"": null, ""website"": ""https://www.bestorlandosalon.com/"", ""zip"": null}"
L0000303,346447478463,Enyermy studio pro Orlando,False,55,shared_identifier,0.7667,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""app.squareup.com"", ""book.squareup.com""], ""hubspot"": [""book.squareup.com""]}, {""code"": ""SHARED_PHONE"", ""field"": ""phone"", ""prospect"": ""+17278779107"", ""hubspot"": ""+17278779107""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:57.416Z"", ""domain"": ""book.squareup.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:14.082Z"", ""hs_object_id"": ""346447478463"", ""name"": ""Enyermy studio pro Orlando"", ""phone"": ""+1 727-877-9107"", ""state"": null, ""website"": ""https://book.squareup.com/appointments/vj0fsnz60g8n1d/location/L1C7496RDCGTG/services"", ""zip"": null}"
L0000303,346449262300,Enyermy Studio Pro Waterford Lakes,False,55,shared_identifier,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""enyermy studio pro waterford lakes"", ""hubspot"": ""enyermy studio pro waterford lakes""}, {""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""app.squareup.com"", ""book.squareup.com""], ""hubspot"": [""book.squareup.com""]}, {""code"": ""SHARED_PHONE"", ""field"": ""phone"", ""prospect"": ""+17278779107"", ""hubspot"": ""+17278779107""}, {""code"": ""SAME_URL_PATH"", ""field"": ""website"", ""prospect"": [""https://book.squareup.com/appointments/8thjvgf0dvy73t/location/L57WNWAWEV0DT/services""], ""hubspot"": [""https://book.squareup.com/appointments/8thjvgf0dvy73t/location/L57WNWAWEV0DT/services""]}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:48.245Z"", ""domain"": ""book.squareup.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:04.530Z"", ""hs_object_id"": ""346449262300"", ""name"": ""Enyermy Studio Pro Waterford Lakes"", ""phone"": ""+1 727-877-9107"", ""state"": null, ""website"": ""https://book.squareup.com/appointments/8thjvgf0dvy73t/location/L57WNWAWEV0DT/services"", ""zip"": null}"
L0000319,346306565850,The Man Barbershop & Salon,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""the man barbershop salon"", ""hubspot"": ""the man barbershop salon""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""themanbarbersalon.com""], ""hubspot"": [""themanbarbersalon.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14076909274"", ""hubspot"": ""+14076909274""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:31.861Z"", ""domain"": ""themanbarbersalon.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:45.556Z"", ""hs_object_id"": ""346306565850"", ""name"": ""The Man Barbershop & Salon"", ""phone"": ""+1 407-690-9274"", ""state"": null, ""website"": ""https://themanbarbersalon.com/"", ""zip"": null}"
L0000322,346303053542,Eye Create Her,False,55,phone_only,0.7,"[{""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14079195229"", ""hubspot"": ""+14079195229""}]",[],"{""address"": null, ""address2"": null, ""city"": null, ""country"": null, ""createdate"": ""2026-09-12T22:54:05.686Z"", ""domain"": null, ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T23:18:08.216Z"", ""hs_object_id"": ""346303053542"", ""name"": ""Eye Create Her"", ""phone"": ""407-919-5229"", ""state"": null, ""website"": null, ""zip"": null}"
L0000338,346264440511,Euro Style Beauty Spa,False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""euro style beauty spa"", ""hubspot"": ""euro style beauty spa""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""eurostylebeautysalon.com"", ""vagaro.com""], ""hubspot"": [""eurostylebeautysalon.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14075356988"", ""hubspot"": ""+14075356988""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Winter Park"", ""country"": null, ""createdate"": ""2026-09-12T22:51:06.531Z"", ""domain"": ""eurostylebeautysalon.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:24.056Z"", ""hs_object_id"": ""346264440511"", ""name"": ""Euro Style Beauty Spa"", ""phone"": ""+1 407-535-6988"", ""state"": null, ""website"": ""http://www.eurostylebeautysalon.com/"", ""zip"": null}"
L0000340,346292388567,dolce vita salon - winter park,False,55,shared_identifier,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""dolce vita salon winter park"", ""hubspot"": ""dolce vita salon winter park""}, {""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""dashboard.boulevard.io"", ""dolcevitasalons.com""], ""hubspot"": [""dolcevitasalons.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14073743333"", ""hubspot"": ""+14073743333""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Winter Park"", ""country"": null, ""createdate"": ""2026-09-12T22:50:38.884Z"", ""domain"": ""dolcevitasalons.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:56.512Z"", ""hs_object_id"": ""346292388567"", ""name"": ""dolce vita salon - winter park"", ""phone"": ""+1 407-374-3333"", ""state"": null, ""website"": ""https://dolcevitasalons.com/"", ""zip"": null}"
L0000340,346306565848,dolce vita salon - orlando,False,55,shared_identifier,0.6923,"[{""code"": ""SHARED_DOMAIN"", ""field"": ""domain"", ""prospect"": [""dashboard.boulevard.io"", ""dolcevitasalons.com""], ""hubspot"": [""dolcevitasalons.com""]}, {""code"": ""PHONE_DIFFERS"", ""field"": ""phone"", ""prospect"": ""+14073743333"", ""hubspot"": ""+14076501811""}]","[""POSSIBLE_RELATED_LOCATION""]","{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:50:31.140Z"", ""domain"": ""dolcevitasalons.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:50:47.090Z"", ""hs_object_id"": ""346306565848"", ""name"": ""dolce vita salon - orlando"", ""phone"": ""+1 407-650-1811"", ""state"": null, ""website"": ""https://dolcevitasalons.com/"", ""zip"": null}"
L0000355,346241070781,"Happy Nails , Waxing & Eyelashes",False,95,domain_phone_name,1.0,"[{""code"": ""EXACT_NAME"", ""field"": ""name"", ""prospect"": ""happy nails waxing eyelashes"", ""hubspot"": ""happy nails waxing eyelashes""}, {""code"": ""EXACT_BUSINESS_DOMAIN"", ""field"": ""domain"", ""prospect"": [""happynailsorlando.com""], ""hubspot"": [""happynailsorlando.com""]}, {""code"": ""EXACT_PHONE"", ""field"": ""phone"", ""prospect"": ""+14075793393"", ""hubspot"": ""+14075793393""}]",[],"{""address"": null, ""address2"": null, ""city"": ""Orlando"", ""country"": null, ""createdate"": ""2026-09-12T22:51:14.315Z"", ""domain"": ""happynailsorlando.com"", ""hs_additional_domains"": null, ""hs_lastmodifieddate"": ""2026-09-12T22:51:29.238Z"", ""hs_object_id"": ""346241070781"", ""name"": ""Happy Nails , Waxing & Eyelashes"", ""phone"": ""+1 407-579-3393"", ""state"": null, ""website"": ""https://happynailsorlando.com/"", ""zip"": null}"
